27055	anša°lle	alea°	おお神よ！				
11003	bwdn	bwdn	・・・である				
11004	bwd	bwdn	・・・である				
11011	bwd	bwdn	・・・である				
12001	bwd	bwdn	・・・である				
12001	nbwd	bwdn	・・・である				
12009	bwd	bwdn	・・・である				
12010	bwd	bwdn	・・・である				
12010	bwd	bwdn	・・・である				
12022	nyst	bwdn	・・・である				
13033	baše	bwdn	・・・である				
14001	bwd	bwdn	・・・である				
14001	nbwd	bwdn	・・・である				
15001	bwd	bwdn	・・・である				
15001	nbwd	bwdn	・・・である				
15015	nyst	bwdn	・・・である				
15034	bwde	bwdn	・・・である				
15048	ast	bwdn	・・・である				
15050	bwde	bwdn	・・・である				
12005	bbre	bwdn	・・・である				
12012	bwd	bwdn	・・・である				
13018	ny	bwdn	・・・である				
13050	bwdm	bwdn	・・・である				
13050	bwdm	bwdn	・・・である				
14019	bwd	bwdn	・・・である				
15017	estm	bwdn	・・・である				
15008	baše	bwdn	・・・である				
16002	bwd	bwdn	・・・である				
16011	est	bwdn	・・・である				
16022	estm	bwdn	・・・である				
16029	bwde	bwdn	・・・である				
16037	baše	bwdn	・・・である				
16046	baše	bwdn	・・・である				
16057	bwd	bwdn	・・・である				
17001	bwde	bwdn	・・・である				
17009	bwd	bwdn	・・・である				
17021	bwde	bwdn	・・・である				
17026	bwde	bwdn	・・・である				
17027	bwde	bwdn	・・・である				
17029	baše	bwdn	・・・である				
17042	ny	bwdn	・・・である				
18005	byd	bwdn	・・・である				
18010	baše	bwdn	・・・である				
18019	byd	bwdn	・・・である				
18066	byd	bwdn	・・・である				
19001	bwde	bwdn	・・・である				
20001	bwd	bwdn	・・・である				
20001	bwd	bwdn	・・・である				
20004	bwd	bwdn	・・・である				
20005	bwd	bwdn	・・・である				
20006	bwdnd	bwdn	・・・である				
20013	bwde	bwdn	・・・である				
20029	bwde	bwdn	・・・である				
16012	bwd	bwdn	・・・である				
16044	bwd	bwdn	・・・である				
16048	bwde	bwdn	・・・である				
17003	bwde	bwdn	・・・である				
17015	bwde	bwdn	・・・である				
20003	bwdn	bwdn	・・・である				
20009	baše	bwdn	・・・である				
20015	bwd	bwdn	・・・である				
20015	bwdn	bwdn	・・・である				
20035	bwde	bwdn	・・・である				
20035	bwde	bwdn	・・・である				
20035	bwdn	bwdn	・・・である				
20035	bwdn	bwdn	・・・である				
16044	bwd	bwdn	・・・である				
17046	bwdn	bwdn	・・・である				
18045	ay	bwdn	・・・である				
21001	bwd	bwdn	・・・である				
21001	nbwd	bwdn	・・・である				
21004	bwdn	bwdn	・・・である				
21024	bwd	bwdn	・・・である				
21031	bwd	bwdn	・・・である				
21076	bwd	bwdn	・・・である				
22001	bwd	bwdn	・・・である				
22001	nbwd	bwdn	・・・である				
22001	nb=wd	bwdn	・・・である				
22002	bwd	bwdn	・・・である				
22003	bwd	bwdn	・・・である				
22014	est	bwdn	・・・である				
22015	bwd	bwdn	・・・である				
22032	nyst	bwdn	・・・である				
22033	nyst	bwdn	・・・である				
22035	nbwdy	bwdn	・・・である				
22045	bwde	bwdn	・・・である				
22094	baysty	bwdn	・・・である				
22098	bwd	bwdn	・・・である				
22109	bašm	bwdn	・・・である				
22124	nyst	bwdn	・・・である				
21069	estm	bwdn	・・・である				
22005	bwdn	bwdn	・・・である				
22007	bwdn	bwdn	・・・である				
22016	bwd	bwdn	・・・である				
22021	bašm	bwdn	・・・である				
22025	bwd	bwdn	・・・である				
22036	bwdm	bwdn	・・・である				
22064	bašym	bwdn	・・・である				
22074	baše	bwdn	・・・である				
22113	estnd	bwdn	・・・である				
21055	bašd	bwdn	・・・である				
21072	ast	bwdn	・・・である				
22012	bwd	bwdn	・・・である				
22028	baše	bwdn	・・・である				
22029	baše	bwdn	・・・である				
22082	bwd	bwdn	・・・である				
21069	bwd	bwdn	・・・である				
21075	bwd	bwdn	・・・である				
22087	bwd	bwdn	・・・である				
22098	nyst	bwdn	・・・である				
21022	ast	bwdn	・・・である				
22007	bwdn	bwdn	・・・である				
22030	bwdn	bwdn	・・・である				
22087	bwde	bwdn	・・・である				
26033	bwd	bwdn	・・・である				
26029	nbwde	bwdn	・・・である				
26032	bwd	bwdn	・・・である				
26032	bwd	bwdn	・・・である				
26030	bwd	bwdn	・・・である				
27041	bwdn	bwdn	・・・である				
27041	bwdn	bwdn	・・・である				
27041	bwdn	bwdn	・・・である				
27044	nyst	bwdn	・・・である				
27053	bwde	bwdn	・・・である				
28001	bwd	bwdn	・・・である				
28001	bwd	bwdn	・・・である				
28038	bwd	bwdn	・・・である				
28038	bwdym	bwdn	・・・である				
28045	bwde	bwdn	・・・である				
28050	bwde	bwdn	・・・である				
28066	bwde	bwdn	・・・である				
28066	bwde	bwdn	・・・である				
28079	baš	bwdn	・・・である				
28079	baš	bwdn	・・・である				
28085	bwde	bwdn	・・・である				
28090	bwdn	bwdn	・・・である				
28090	nyst	bwdn	・・・である				
27026	bwde	bwdn	・・・である				
27048	bwde	bwdn	・・・である				
27050	bwde	bwdn	・・・である				
27050	bwde	bwdn	・・・である				
28090	estym	bwdn	・・・である				
28092	est	bwdn	・・・である				
27029	est	bwdn	・・・である				
28106	bwde	bwdn	・・・である				
27026	baše	bwdn	・・・である				
27048	bwde	bwdn	・・・である				
29013	baše	bwdn	・・・である				
29042	bwd	bwdn	・・・である				
29060	bwd	bwdn	・・・である				
29060	bwd	bwdn	・・・である				
29066	bwde	bwdn	・・・である				
29007	esty	bwdn	・・・である				
29033	nyst	bwdn	・・・である				
29033	estn	bwdn	・・・である				
30007	baše	bwdn	・・・である				
29058	bwd	bwdn	・・・である				
30014	baše	bwdn	・・・である				
30033	ast	bwdn	・・・である				
29002	nbwd	bwdn	・・・である				
29002	bwd	bwdn	・・・である				
29017	bwde	bwdn	・・・である				
13048	aynţwrye	bwdn	・・・である	aynţwr	このように		
28068	aynţwre	bwdn	・・・である	aynţwr	このように		
28068	aynţwre	bwdn	・・・である	aynţwr	このように		
28082	tnea st	bwdn	・・・である	tnea	一人の		
12021	xwbe	bwdn	・・・である	xwb	良い		
18028	xwbe	bwdn	・・・である	xwb	良い		
26017	xwbe	bwdn	・・・である	xwb	良い		
22022	xylye	bwdn	・・・である	xyly	非常に		
14014	dyge	bwdn	・・・である	dygr	さらに		
18051	ŕayme	bwdn	・・・である	ŕaym	直立の、垂直の		
22023	ŕšnge	bwdn	・・・である	ŕšng	美しい		
13054	čye	bwdn	・・・である	če	なに		
15043	čye	bwdn	・・・である	če	なに		
15048	čye	bwdn	・・・である	če	なに		
18037	čye	bwdn	・・・である	če	なに		
20033	čye	bwdn	・・・である	če	なに		
20033	čye	bwdn	・・・である	če	なに		
22071	čye	bwdn	・・・である	če	なに		
22051	čye	bwdn	・・・である	če	なに		
22072	čye	bwdn	・・・である	če	なに		
29040	čye	bwdn	・・・である	če	なに		
29040	čye	bwdn	・・・である	če	なに		
29018	xwšgle	bwdn	・・・である	xwšgl	美しい		
14019	kčle	bwdn	・・・である	kčl	禿げた		
16016	kčlm	bwdn	・・・である	kčl	禿げた		
16047	kčlm	bwdn	・・・である	kčl	禿げた		
12011	grsnme	bwdn	・・・である	grsne	空腹の		
18028	laqrm	bwdn	・・・である	laqr	やせた		
18009	laqrm	bwdn	・・・である	laqr	やせた		
12005	mmkne	bwdn	・・・である	mmkn	可能な		
29042	wlgrdye	bwdn	・・・である	wlgrd	さまよう		
29033	wlgrdye	bwdn	・・・である	wlgrd	さまよう		
16017	ayne	bwdn	・・・である	ayn	この		
16030	ayne	bwdn	・・・である	ayn	この		
16031	ayne	bwdn	・・・である	ayn	この		
20018	ayne	bwdn	・・・である	ayn	この		
16033	ayne	bwdn	・・・である	ayn	この		
20017	ayne	bwdn	・・・である	ayn	この		
26028	ayne	bwdn	・・・である	ayn	この		
26028	ayne	bwdn	・・・である	ayn	この		
28034	ayne	bwdn	・・・である	ayn	この		
28106	ayne	bwdn	・・・である	ayn	この		
16028	bzrgtre	bwdn	・・・である	bzrg	大きい		
16045	bzrgtre	bwdn	・・・である	bzrg	大きい		
16047	bzrge	bwdn	・・・である	bzrg	大きい		
16043	bzrgtre	bwdn	・・・である	bzrg	大きい		
16001	jwwne	bwdn	・・・である	jwan	若い		
18037	fŕyrm	bwdn	・・・である	fŕyr	貧しい		
13018	mryźm	bwdn	・・・である	mryź	病気の		
12022	ansan tre	bwdn	・・・である	ansan	人間		
21026	padšast	bwdn	・・・である	padšae	王		
17015	prywnm	bwdn	・・・である	pry	妖精		
20008	pyrmrdm	bwdn	・・・である	pyrmrd	老人		
15041	twy	bwdn	・・・である	tw	お前		
18068	twye	bwdn	・・・である	tw	お前		
12020	ţwre	bwdn	・・・である	ţwr	方法		
13047	ţwrye	bwdn	・・・である	ţwr	方法		
20019	ŕrare	bwdn	・・・である	ŕrar	安静		
15041	mny	bwdn	・・・である	mn	私		
15050	mne	bwdn	・・・である	mn	私		
15050	mne	bwdn	・・・である	mn	私		
16049	mne	bwdn	・・・である	mn	私		
29053	wzyre	bwdn	・・・である	wzyr	大臣		
22112	baše	bwdn	・・・である				
22148	est	bwdn	・・・である				
22117	nyst	bwdn	・・・である				
22141	baše	bwdn	・・・である				
22118	baše	bwdn	・・・である				
22147	bwd	bwdn	・・・である				
22150	bašn	bwdn	・・・である				
24016	bwd	bwdn	・・・である				
23041	bwd	bwdn	・・・である				
25001	bwd	bwdn	・・・である				
26004	bwd	bwdn	・・・である				
26006	bwd	bwdn	・・・である				
26036	bwde	bwdn	・・・である				
25012	est	bwdn	・・・である				
25020	bwd	bwdn	・・・である				
27001	bwd	bwdn	・・・である				
27018	bwde	bwdn	・・・である				
27019	bwde	bwdn	・・・である				
27019	bwde	bwdn	・・・である				
27021	mybre	bwdn	・・・である				
28033	bwde	bwdn	・・・である				
28041	bwde	bwdn	・・・である				
28057	estn	bwdn	・・・である				
28071	bwde	bwdn	・・・である				
28071	nbwde	bwdn	・・・である				
28073	bwde	bwdn	・・・である				
28073	bwde	bwdn	・・・である				
28088	bwde	bwdn	・・・である				
27042	nystnd	bwdn	・・・である				
27051	bwde	bwdn	・・・である				
28077	bwde	bwdn	・・・である				
28099	bwde	bwdn	・・・である				
27022	bašyn	bwdn	・・・である				
27045	ast	bwdn	・・・である				
27042	bwdnd	bwdn	・・・である				
29001	bwd	bwdn	・・・である				
29027	bwd	bwdn	・・・である				
29037	nyst	bwdn	・・・である				
30001	bwdn	bwdn	・・・である				
30002	bwd	bwdn	・・・である				
29019	esty	bwdn	・・・である				
29020	nyst	bwdn	・・・である				
29022	esty	bwdn	・・・である				
29022	esty	bwdn	・・・である				
29033	bwde	bwdn	・・・である				
29033	bwde	bwdn	・・・である				
29052	est	bwdn	・・・である				
29052	est	bwdn	・・・である				
29017	bwdn	bwdn	・・・である				
27021	čye	bwdn	・・・である	če	なに		
27021	čye	bwdn	・・・である	če	なに		
29023	čye	bwdn	・・・である	če	なに		
28065	aynast	bwdn	・・・である	ayn	この		
27046	xwnye	bwdn	・・・である	xwny	血の		
26017	wzyrym	bwdn	・・・である	wzyr	大臣		
26023	wzyrym	bwdn	・・・である	wzyr	大臣		
25022	srgštym	bwdn	・・・である	srgšte	当惑した		
25025	srgštym	bwdn	・・・である	srgšte	当惑した		
25028	srgštym	bwdn	・・・である	srgšte	当惑した		
25031	srgštyym	bwdn	・・・である	srgšte	当惑した		
25038	srgštym	bwdn	・・・である	srgšte	当惑した		
25044	srgštym	bwdn	・・・である	srgšte	当惑した		
25022	blblm	bwdn	・・・である	blbl	小夜鳴鳥		
25025	blblm	bwdn	・・・である	blbl	小夜鳴鳥		
25028	blblm	bwdn	・・・である	blbl	小夜鳴鳥		
25031	blblm	bwdn	・・・である	blbl	小夜鳴鳥		
25034	blblm	bwdn	・・・である	blbl	小夜鳴鳥		
25038	blblm	bwdn	・・・である	blbl	小夜鳴鳥		
25044	blblm	bwdn	・・・である	blbl	小夜鳴鳥		
28028	pašw	pašydn	ふりかける				
13012	payyd	payydn	見張る				
13012	payyd	payydn	見張る				
13016	mypayyd	payydn	見張る				
13016	mypayyd	payydn	見張る				
13017	payyd	payydn	見張る				
14010	mypayyd	payydn	見張る				
14011	mypayyd	payydn	見張る				
13041	pxt	pxtn	料理する				
26021	bpz	pxtn	料理する				
26011	bpz	pxtn	料理する				
26019	bpz	pxtn	料理する				
26035	pxtn	pxtn	料理する				
25037	pxte	pxtn	料理する				
27029	mypze	pxtn	料理する				
27053	mypzn	pxtn	料理する				
27053	pxtn	pxtn	料理する				
27054	mypzn	pxtn	料理する				
27027	bpznm	pxtn	料理する				
27029	mypze	pxtn	料理する				
27033	mypze	pxtn	料理する				
27053	mypxte	pxtn	料理する				
29039	mypxt	pxtn	料理する				
29043	mypze	pxtn	料理する				
29044	bpze	pxtn	料理する				
29046	mypze	pxtn	料理する				
29067	bpzm	pxtn	料理する				
29045	mypze	pxtn	料理する				
14011	pxtš	pxtn	料理する	aw	三人称単数人称代名詞（彼、彼女）		
21071	myprsd	prsydn	尋ねる				
23017	myprse	prsydn	尋ねる				
28094	myprse	prsydn	尋ねる				
29063	bprsyd	prsydn	尋ねる				
18020	prsyd	prsydn	尋ねる				
18043	prsyd	prsydn	尋ねる				
18069	pryd	prydn	跳ぶ				
17024	bpwswny	pwsandn	腐らす				
17026	mypwstwne	pwsandn	腐らす				
17026	pwsydn	pwsydn	腐る				
29023	pwšyd	pwšydn	着る				
29021	bpwš	pwšydn	着る				
24007	mypyčyd	pyčydn	巻く				
12010	trsydn	trsydn	恐れる				
18016	nmytrse	trsydn	恐れる				
17015	ntrs	trsydn	恐れる				
21044	mytrsd	trsydn	恐れる				
22132	mytrsyd	trsydn	恐れる				
23052	mytrse	trsydn	恐れる				
29010	mytrsm	trsydn	恐れる				
29017	trsyd	trsydn	恐れる				
29024	mytrsm	trsydn	恐れる				
13015	mytwnst	twanstn	・・・できる				
15028	mytwny	twanstn	・・・できる				
16006	nmytwnm	twanstn	・・・できる				
21064	nmytwanst	twanstn	・・・できる				
22060	nmytwnstym	twanstn	・・・できる				
22066	nmytwnstym	twanstn	・・・できる				
22044	nmytwne	twanstn	・・・できる				
22064	btwnym	twanstn	・・・できる				
25008	nmytwne	twanstn	・・・できる				
29020	nmytwnm	twanstn	・・・できる				
29020	nmytwnm	twanstn	・・・できる				
30010	nmytwnyn	twanstn	・・・できる				
22139	nmytwnm	twanstn	・・・できる				
22045	jz´y	jz´y	些細な				
14010	čpwnd	čpanydn	つめ込む				
14011	čpwnd	čpanydn	つめ込む				
14012	čpwnd	čpanydn	つめ込む				
26005	črwn	črandn	草を食わす				
27004	bčrwn	črandn	草を食わす				
28013	črwndn	črandn	草を食わす				
30009	myčrwne	črandn	草を食わす				
18028	myčrm	črydn	草を食う				
16052	myčsbe	čsbydn	くっつく				
16052	myčsbe	čsbydn	くっつく				
30024	myčyne	čydn	摘む				
30025	myčyn	čydn	摘む				
22039	myxrydn	xrydn	買う				
22060	bxrym	xrydn	買う				
22023	myxrn	xrydn	買う				
22031	nxrydy	xrydn	買う				
23026	xryd	xrydn	買う				
23031	xryd	xrydn	買う				
29003	bxre	xrydn	買う				
29002	bxr	xrydn	買う				
21052	myxndyd	xndydn	微笑む				
15045	bxwab	xwabydn	眠る				
18032	xwabyde	xwabydn	眠る				
25006	bxwab	xwabydn	眠る				
25009	xwabyd	xwabydn	眠る				
25009	xwabyd	xwabydn	眠る				
30018	myxwabn	xwabydn	眠る				
12014	myxwad	xwastn	望む				
12023	myxwam	xwastn	望む				
13011	myxwam	xwastn	望む				
15007	myxway	xwastn	望む				
15013	myxwaym	xwastn	望む				
12015	myxwam	xwastn	望む				
15004	myxwam	xwastn	望む				
15012	myxwam	xwastn	望む				
17016	myxwaste	xwastn	望む				
17017	nmyxwastm	xwastn	望む				
18004	bxwad	xwastn	望む				
20020	myxway	xwastn	望む				
20034	myxway	xwastn	望む				
18035	myxway	xwastn	望む				
21011	xwast	xwastn	望む				
21025	xwast	xwastn	望む				
21026	xwast	xwastn	望む				
21039	xwast	xwastn	望む				
21040	xwast	xwastn	望む				
21047	myxwaed	xwastn	望む				
21058	myxwaed	xwastn	望む				
21067	xwast	xwastn	望む				
22052	myxway	xwastn	望む				
22061	nmyxwaym	xwastn	望む				
22080	nmyxwaym	xwastn	望む				
22086	myxwaym	xwastn	望む				
22115	nmyxway	xwastn	望む				
21045	myxwad	xwastn	望む				
22016	nmywawmd	xwastn	望む				
22029	bxway	xwastn	望む				
22154	nmyxwaym	xwastn	望む				
22012	myxwast	xwastn	望む				
22045	bxwaymw	xwastn	望む				
22117	bxwaey	xwastn	望む				
22150	myxwan	xwastn	望む				
21075	xwaed	xwastn	望む				
22019	bxway	xwastn	望む				
22021	bxway	xwastn	望む				
22037	myxwastm	xwastn	望む				
22044	bxway	xwastn	望む				
22081	myxwaym	xwastn	望む				
22081	myxwaym	xwastn	望む				
23009	xwastn	xwastn	望む				
23009	xwastn	xwastn	望む				
27027	myxwam	xwastn	望む				
29010	myxwam	xwastn	望む				
29031	myxway	xwastn	望む				
12011	myxwam	xwastn	望む				
13011	myxwam	xwastn	望む				
15038	myxwaym	xwastn	望む				
21018	xwast	xwastn	望む				
21044	myxwad	xwastn	望む				
22138	myxway	xwastn	望む				
23039	myxwaste	xwastn	望む				
23007	myxwad	xwastn	望む				
23047	myxwam	xwastn	望む				
23047	myxwam	xwastn	望む				
23017	myxwad	xwastn	望む				
23012	xwastn	xwastn	望む				
26018	myxwam	xwastn	望む				
27030	myxwan	xwastn	望む				
28070	myxwad	xwastn	望む				
28076	myxwaste	xwastn	望む				
28077	myxwad	xwastn	望む				
28088	myxwaste	xwastn	望む				
30005	myxwaym	xwastn	望む				
17046	myxwan	xwastn	望む				
29044	myxwas	xwastn	望む				
29067	myxwastm	xwastn	望む				
15015	wmyxwan	xwandn	読む	w	そして		
13039	xwrd	xwrdn	食べる				
13042	xwrd	xwrdn	食べる				
14016	xwrdn	xwrdn	食べる				
14017	myxwrd	xwrdn	食べる				
15015	bxwrn	xwrdn	食べる				
15020	bxwry	xwrdn	食べる				
15023	myxwre	xwrdn	食べる				
15037	bxwre	xwrdn	食べる				
15046	bxwrm	xwrdn	食べる				
15047	bxwre	xwrdn	食べる				
13018	bxwrm	xwrdn	食べる				
13021	bxwrym	xwrdn	食べる				
15047	bxwre	xwrdn	食べる				
14019	myxwrde	xwrdn	食べる				
15024	bxwrym	xwrdn	食べる				
16013	myxwre	xwrdn	食べる				
16018	bxwrm	xwrdn	食べる				
18047	myxwry	xwrdn	食べる				
16021	bxwr	xwrdn	食べる				
17027	myxwre	xwrdn	食べる				
17028	bxwre	xwrdn	食べる				
21064	bxwrd	xwrdn	食べる				
21038	bxwrd	xwrdn	食べる				
21042	xwrd	xwrdn	食べる				
22116	myxwam	xwrdn	食べる				
22053	myxwam	xwrdn	食べる				
24011	xwrdn	xwrdn	食べる				
24016	xwrd	xwrdn	食べる				
24019	xwrde	xwrdn	食べる				
24008	myxwrd	xwrdn	食べる				
24013	xwrdn	xwrdn	食べる				
