27055	انشاءلله	الهاء	おお神よ！				
14011	بخورش	خوردن	食べる	او	三人称単数人称代名詞（彼、彼女）		
18069	خوردش	خوردن	食べる	او	三人称単数人称代名詞（彼、彼女）		
13008	میخورد	خوردن	食べる				
13025	نخورد	خوردن	食べる				
13065	میخوره	خوردن	食べる				
13010	نمیخوره	خوردن	食べる				
13032	نخورا	خوردن	食べる				
26025	میخوره	خوردن	食べる				
17011	میده	دادن	与える				
17011	بدن	دادن	与える				
17036	میده	دادن	与える				
17036	بده	دادن	与える				
17036	میدن	دادن	与える				
17036	بده	دادن	与える				
18057	داده	دادن	与える				
20037	بده	دادن	与える				
18051	داده	دادن	与える				
21030	داد	دادن	与える				
21035	داد	دادن	与える				
22145	ندادی	دادن	与える				
23009	بدن	دادن	与える				
23020	میده	دادن	与える				
26011	میده	دادن	与える				
12013	بدی	دادن	与える				
13031	بدین	دادن	与える				
13047	داد	دادن	与える				
14007	داد	دادن	与える				
15007	بده	دادن	与える				
13020	بدین	دادن	与える				
13021	بدن	دادن	与える				
13041	بده	دادن	与える				
13041	بده	دادن	与える				
13050	دادم	دادن	与える				
15024	بده	دادن	与える				
15040	بده	دادن	与える				
15040	ندی	دادن	与える				
17010	میده	دادن	与える				
17012	میدن	دادن	与える				
17016	بده	دادن	与える				
18049	داده	دادن	与える				
18064	داده	دادن	与える				
21074	میدهد	دادن	与える				
21075	داد	دادن	与える				
22063	نمیده	دادن	与える				
22063	داد	دادن	与える				
22096	دادی	دادن	与える				
22151	دادی	دادن	与える				
22154	نداد	دادن	与える				
21003	نمیداد	دادن	与える				
21041	داد	دادن	与える				
22016	بده	دادن	与える				
22019	میدم	دادن	与える				
22021	میدم	دادن	与える				
22024	بدم	دادن	与える				
22044	میدم	دادن	与える				
22044	بده	دادن	与える				
22064	بده	دادن	与える				
22081	بده	دادن	与える				
22085	بده	دادن	与える				
22154	بده	دادن	与える				
21014	میداد	دادن	与える				
21015	میدادی	دادن	与える				
21017	بدهد	دادن	与える				
22043	بده	دادن	与える				
22054	بده	دادن	与える				
22064	بدیم	دادن	与える				
22073	بده	دادن	与える				
22125	بده	دادن	与える				
21014	میدادی	دادن	与える				
23012	میدن	دادن	与える				
23013	میدن	دادن	与える				
23023	میده	دادن	与える				
23024	میدن	دادن	与える				
23029	میده	دادن	与える				
23037	میده	دادن	与える				
23039	بده	دادن	与える				
23041	میده	دادن	与える				
23053	میده	دادن	与える				
24014	داد	دادن	与える				
23036	نمیده	دادن	与える				
23053	میده	دادن	与える				
23042	بده	دادن	与える				
23046	میدم	دادن	与える				
24006	بدی	دادن	与える				
25014	دادن	دادن	与える				
25023	میدن	دادن	与える				
25026	میدن	دادن	与える				
25030	میدن	دادن	与える				
25039	میده	دادن	与える				
26005	میداد	دادن	与える				
26019	میده	دادن	与える				
25013	بدین	دادن	与える				
26011	میدم	دادن	与える				
27003	میداد	دادن	与える				
27007	میداده	دادن	与える				
27045	بدیم	دادن	与える				
27045	ندیم	دادن	与える				
28012	بده	دادن	与える				
28015	میدن	دادن	与える				
28042	میداده	دادن	与える				
28043	میداده	دادن	与える				
28047	بدین	دادن	与える				
28051	بدین	دادن	与える				
28055	نمیدین	دادن	与える				
28061	نمیدیم	دادن	与える				
28062	نمیدیمو	دادن	与える				
28106	میده	دادن	与える				
27027	بدین	دادن	与える				
28032	میده	دادن	与える				
28056	نمیدم	دادن	与える				
28058	بدین	دادن	与える				
28014	میدن	دادن	与える				
28014	میدن	دادن	与える				
29002	داد	دادن	与える				
29016	دادن	دادن	与える				
29018	بده	دادن	与える				
30027	داده	دادن	与える				
30027	داده	دادن	与える				
30016	میده	دادن	与える				
18037	دادمت	دادن	与える	تو	お前		
13040	نمیده	دادن	与える				
14018	میده	دادن	与える				
17005	میدن	دادن	与える				
18039	داد	دادن	与える				
18010	داد	دادن	与える				
18018	داد	دادن	与える				
18025	داد	دادن	与える				
18030	داد	دادن	与える				
20012	میده	دادن	与える				
20021	بدیم	دادن	与える				
20029	بده	دادن	与える				
21037	داد	دادن	与える				
21025	دهد	دادن	与える				
21026	دهد	دادن	与える				
22029	بده	دادن	与える				
22028	دادی	دادن	与える				
21053	میدارد	دادن	与える				
27055	بده	دادن	与える				
27025	بده	دادن	与える				
30027	داده	دادن	与える				
25041	داره	داشتن	現在進行形				
25021	دارن	داشتن	現在進行形				
25033	داره	داشتن	現在進行形				
25037	داره	داشتن	現在進行形				
25039	داشته	داشتن	現在進行形				
27012	داره	داشتن	現在進行形				
27012	داره	داشتن	現在進行形				
27029	داره	داشتن	現在進行形				
28008	داره	داشتن	現在進行形				
28054	داره	داشتن	現在進行形				
27033	داره	داشتن	現在進行形				
29043	داره	داشتن	現在進行形				
29048	داشتن	داشتن	現在進行形				
29045	داره	داشتن	現在進行形				
12022	دارم	داشتن	持つ				
22099	داره	داشتن	持つ				
22155	داره	داشتن	持つ				
12016	میداره	داشتن	持つ				
13029	داشت	داشتن	持つ				
13031	گشت	داشتن	持つ				
13039	داشت	داشتن	持つ				
15030	میداره	داشتن	持つ				
15031	میداره	داشتن	持つ				
15036	میداره	داشتن	持つ				
15048	داشته	داشتن	持つ				
15015	داره	داشتن	持つ				
19005	میدارن	داشتن	持つ				
19009	داشتن	داشتن	持つ				
20011	میدارن	داشتن	持つ				
20016	داریم	داشتن	持つ				
20023	داشتن	داشتن	持つ				
20029	میداره	داشتن	持つ				
20029	میداره	داشتن	持つ				
18055	دار	داشتن	持つ				
18056	دارم	داشتن	持つ				
20008	دارین	داشتن	持つ				
20015	داشته	داشتن	持つ				
20015	داشتی	داشتن	持つ				
20022	دارین	داشتن	持つ				
20035	داشته	داشتن	持つ				
21041	داشت	داشتن	持つ				
22140	ندارم	داشتن	持つ				
22150	داشته	داشتن	持つ				
13001	داشت	داشتن	持つ				
13002	داشت	داشتن	持つ				
13013	داشت	داشتن	持つ				
13013	داشت	داشتن	持つ				
13015	داشتن	داشتن	持つ				
13019	داشت	داشتن	持つ				
13062	دارن	داشتن	持つ				
14003	داشت	داشتن	持つ				
15001	نداشتن	داشتن	持つ				
15002	نداشتن	داشتن	持つ				
13008	داشت	داشتن	持つ				
15036	نداره	داشتن	持つ				
13050	داشتی	داشتن	持つ				
15032	دارم	داشتن	持つ				
16007	داشت	داشتن	持つ				
16007	داشت	داشتن	持つ				
16007	داشت	داشتن	持つ				
16007	داره	داشتن	持つ				
16008	داشت	داشتن	持つ				
16011	داره	داشتن	持つ				
16011	میداره	داشتن	持つ				
17002	داشته	داشتن	持つ				
17008	داشتن	داشتن	持つ				
18002	نداشت	داشتن	持つ				
18016	دارم	داشتن	持つ				
18023	دارم	داشتن	持つ				
18033	داشت	داشتن	持つ				
19004	داشتند	داشتن	持つ				
19010	داشته	داشتن	持つ				
19014	داشتن	داشتن	持つ				
20001	داشت	داشتن	持つ				
20007	داری	داشتن	持つ				
20014	داشته	داشتن	持つ				
16012	میداره	داشتن	持つ				
17007	داشتن	داشتن	持つ				
18005	داشت	داشتن	持つ				
20008	داره	داشتن	持つ				
20031	ندارن	داشتن	持つ				
20034	داره	داشتن	持つ				
16048	داشته	داشتن	持つ				
21002	داشت	داشتن	持つ				
22104	داری	داشتن	持つ				
22064	داشته	داشتن	持つ				
22066	داری	داشتن	持つ				
22083	داریم	داشتن	持つ				
22093	نداشتی	داشتن	持つ				
22093	داری	داشتن	持つ				
22117	داری	داشتن	持つ				
22081	داشت	داشتن	持つ				
26008	نداره	داشتن	持つ				
26029	داشتم	داشتن	持つ				
27001	داشت	داشتن	持つ				
27002	داشت	داشتن	持つ				
