34025	 دوتاش 	او	三人称単数人称代名詞（彼、彼女）	تا	・・・個pos_num:sp_	دو	2
58056	 خراب 	خراب	破滅した				
32060	 بترک 	ترکیدن	破裂する				
32060	 بترک 	ترکیدن	破裂する				
32060	 بترکم 	ترکیدن	破裂する				
32061	 ترکید 	ترکیدن	破裂する				
32064	 اسب 	اسب	馬				
35009	 اسب 	اسب	馬				
35016	 اسب 	اسب	馬				
36030	 اسب 	اسب	馬				
36030	 اسب 	اسب	馬				
36031	 اسب 	اسب	馬				
36033	 اسب 	اسب	馬				
36037	 اسب 	اسب	馬				
36044	 اسب 	اسب	馬				
36044	 اسب 	اسب	馬				
37036	 اسب 	اسب	馬				
37037	 اسب 	اسب	馬				
37037	 اسب 	اسب	馬				
37039	 اسب 	اسب	馬				
37040	 اسب 	اسب	馬				
37043	 اسب 	اسب	馬				
37044	 اسب 	اسب	馬				
37047	 اسب 	اسب	馬				
37047	 اسب 	اسب	馬				
37050	 اسب 	اسب	馬				
37051	 اسب 	اسب	馬				
37051	 اسب 	اسب	馬				
59079	 اسب 	اسب	馬				
37037	 اسبی 	اسب	馬				
45014	 سوار 	سوار	馬に乗って				
45025	 سوار 	سوار	馬に乗って				
45042	 سوار 	سوار	馬に乗って				
47034	 سوار 	سوار	馬に乗って				
47036	 سوار 	سوار	馬に乗って				
53036	 سوار 	سوار	馬に乗って				
53045	 سوار 	سوار	馬に乗って				
53047	 سوار 	سوار	馬に乗って				
53047	 سوار 	سوار	馬に乗って				
59048	 سوار 	سوار	馬に乗って				
37037	 کپل 	کپل	馬のしり				
37037	 کپل 	کپل	馬のしり				
37052	 افسار 	افسار	馬勒				
37051	 آفسار 	افسار	馬勒				
31026	 خرابه 	خرابه	廃墟				
31023	 خرابه ای 	خرابه	廃墟				
70008	 ریدن 	ریدن	排便する				
67015	 بخره 	خریدن	買う				
53071	 بخریم 	خریدن	買う				
32048	 خرید 	خریدن	買う				
41025	 خرید 	خریدن	買う				
52002	 خرید 	خریدن	買う				
54011	 خرید 	خریدن	買う				
58003	 خرید 	خریدن	買う				
64008	 خرید 	خریدن	買う				
68007	 خرید 	خریدن	買う				
44043	 خریده 	خریدن	買う				
32046	 خریدی 	خریدن	買う				
58004	 خریدی 	خریدن	買う				
58008	 خریدیم 	خریدن	買う				
44041	 میخرن 	خریدن	買う				
64003	 میخرید 	خریدن	買う				
54009	 میخریم 	خریدن	買う				
55007	 میخریم 	خریدن	買う				
31050	 خریدار 	خریدار	買手				
53072	 بفروش 	فروختن	売る				
51004	 بفروشد 	فروختن	売る				
49023	 بفروشم 	فروختن	売る				
33015	 بفروشن 	فروختن	売る				
55005	 بفروشن 	فروختن	売る				
44014	 بفروشه 	فروختن	売る				
65006	 بفروشه 	فروختن	売る				
49016	 بفروشی 	فروختن	売る				
49030	 بفروشی 	فروختن	売る				
33012	 بفروشید 	فروختن	売る				
44038	 بفروشیم 	فروختن	売る				
33010	 بفروشین 	فروختن	売る				
32018	 بفروشین 	فروختن	売る				
65010	 فروخت 	فروختن	売る				
32019	 فروختن 	فروختن	売る				
44043	 فروختن 	فروختن	売る				
65003	 فروخته 	فروختن	売る				
65012	 فروختی 	فروختن	売る				
64003	 میفروخت 	فروختن	売る				
53073	 میفروشم 	فروختن	売る				
44041	 میفروشن 	فروختن	売る				
54009	 میفروشیم 	فروختن	売る				
55007	 میفروشیم 	فروختن	売る				
65013	 نفروشم 	فروختن	売る				
47003	 سفید 	سفید	白い				
47012	 سفید 	سفید	白い				
50046	 سفید 	سفید	白い				
67032	 سفید 	سفید	白い				
50021	 سفیدن 	سفید	白い				
53027	 نازک 	نازک	薄い				
57034	 هشتاد 	هشتاد	八十				
53084	 کلک 	کلک	筏				
45034	 کبوتر 	کبوتر	鳩				
45035	 کبوتر 	کبوتر	鳩				
45037	 کبوتر 	کبوتر	鳩				
45039	 کبوتر 	کبوتر	鳩				
45040	 کبوتر 	کبوتر	鳩				
45043	 کبوتر 	کبوتر	鳩				
58041	 کبوتر 	کبوتر	鳩				
58047	 کبوتر 	کبوتر	鳩				
58038	 کبوتره 	کبوتر	鳩				
58037	 کبوتری 	کبوتری	鳩のような				
52004	 قضا 	قضا	判決				
37007	 قضای 	قضا	判決				
37009	 قضای 	قضا	判決				
59003	 نصف 	نصف	半分				
63039	 نیمه 	نیمه	半分				
63024	 نیم های 	نیم	半分（の）				
34053	 مخالفت 	مخالفت	反対				
34010	 مخالفتی 	مخالفت	反対				
34003	 مخالف 	مخالف	反対の				
34004	 مخالف 	مخالف	反対の				
58034	 مخالف 	مخالف	反対の				
34009	 مخالفت 	مخالف	反対の				
59021	 تکرار 	تکرار	反復				
59037	 تکرار 	تکرار	反復				
59045	 تکرار 	تکرار	反復				
31013	 تخت 	تخته	板				
31012	 تخته 	تخته	板				
31012	 تخته 	تخته	板				
33022	 فروش 	فروش	販売				
51003	 فروش 	فروش	販売				
54011	 فروش 	فروش	販売				
55007	 فروش 	فروش	販売				
58004	 فروش 	فروش	販売				
58008	 فروش 	فروش	販売				
58008	 فروش 	فروش	販売				
69013	 برنامه اش 	برنامه	番組				
69011	 برنامه ای 	برنامه	番組				
44049	 برنامه ها 	برنامه	番組				
44061	 برنامه هایی 	برنامه	番組				
43003	 آنها 	آنها	彼ら				
43009	 آنها 	آنها	彼ら				
43029	 آنها 	آنها	彼ら				
43036	 آنها 	آنها	彼ら				
38022	 اونا 	آنها	彼ら				
40022	 اونا 	آنها	彼ら				
40023	 اونا 	آنها	彼ら				
45026	 اونا 	آنها	彼ら				
49009	 اونا 	آنها	彼ら				
53069	 اونا 	آنها	彼ら				
53076	 اونا 	آنها	彼ら				
53081	 اونا 	آنها	彼ら				
53099	 اونا 	آنها	彼ら				
53102	 اونا 	آنها	彼ら				
58025	 اونا 	آنها	彼ら				
59006	 اونا 	آنها	彼ら				
59052	 اونا 	آنها	彼ら				
59063	 اونا 	آنها	彼ら				
59066	 اونا 	آنها	彼ら				
59075	 اونا 	آنها	彼ら				
59075	 اونا 	آنها	彼ら				
62034	 اونا 	آنها	彼ら				
62035	 اونا 	آنها	彼ら				
33003	 اونها 	آنها	彼ら				
59023	 اونهایی 	آنها	彼ら				
50003	 غصه 	غصه	悲しみ				
43023	 اسفناک 	اسفناک	悲しむべき				
43023	 فجیع 	فجیع	悲劇的な				
44006	 خسته 	خسته	疲れた				
54013	 خسته 	خسته	疲れた				
54016	 خسته 	خسته	疲れた				
57029	 خسته 	خسته	疲れた				
59080	 خسته 	خسته	疲れた				
61012	 خسته 	خسته	疲れた				
61016	 خسته 	خسته	疲れた				
62017	 خسته 	خسته	疲れた				
62017	 خسته 	خسته	疲れた				
62026	 خسته 	خسته	疲れた				
57029	 ذله 	ذله	疲れた				
49002	 چرم 	چرم	皮				
57018	 چرم 	چرم	皮				
57047	 چرم 	چرم	皮				
57044	 چرمه 	چرم	皮				
69010	 خیک 	خیک	皮袋				
69013	 خیک 	خیک	皮袋				
45023	 راز 	راز	秘密				
63015	 رازی 	راز	秘密				
59006	 سر 	سر	秘密				
50013	 غیب 	غیب	秘密				
50025	 غیب 	غیب	秘密				
50083	 غیب 	غیب	秘密				
45014	 تهمت 	تهمت	誹謗				
45024	 تهمت 	تهمت	誹謗				
45024	 تهمت 	تهمت	誹謗				
45025	 تهمت 	تهمت	誹謗				
45043	 تهمت 	تهمت	誹謗				
33007	 خرج 	خرج	費用				
33018	 خرج 	خرج	費用				
33021	 خرج 	خرج	費用				
33021	 خرج 	خرج	費用				
57024	 خیل 	خیلی	非常に				
34001	 خیلی 	خیلی	非常に				
34002	 خیلی 	خیلی	非常に				
34025	 خیلی 	خیلی	非常に				
34029	 خیلی 	خیلی	非常に				
34034	 خیلی 	خیلی	非常に				
35001	 خیلی 	خیلی	非常に				
35002	 خیلی 	خیلی	非常に				
35012	 خیلی 	خیلی	非常に				
36045	 خیلی 	خیلی	非常に				
37031	 خیلی 	خیلی	非常に				
37033	 خیلی 	خیلی	非常に				
38019	 خیلی 	خیلی	非常に				
40004	 خیلی 	خیلی	非常に				
40004	 خیلی 	خیلی	非常に				
40006	 خیلی 	خیلی	非常に				
40007	 خیلی 	خیلی	非常に				
40008	 خیلی 	خیلی	非常に				
40026	 خیلی 	خیلی	非常に				
40028	 خیلی 	خیلی	非常に				
42009	 خیلی 	خیلی	非常に				
44001	 خیلی 	خیلی	非常に				
44003	 خیلی 	خیلی	非常に				
44006	 خیلی 	خیلی	非常に				
44006	 خیلی 	خیلی	非常に				
44006	 خیلی 	خیلی	非常に				
44007	 خیلی 	خیلی	非常に				
44007	 خیلی 	خیلی	非常に				
44008	 خیلی 	خیلی	非常に				
44012	 خیلی 	خیلی	非常に				
44012	 خیلی 	خیلی	非常に				
44039	 خیلی 	خیلی	非常に				
44044	 خیلی 	خیلی	非常に				
44044	 خیلی 	خیلی	非常に				
44044	 خیلی 	خیلی	非常に				
44044	 خیلی 	خیلی	非常に				
44054	 خیلی 	خیلی	非常に				
44068	 خیلی 	خیلی	非常に				
44069	 خیلی 	خیلی	非常に				
44074	 خیلی 	خیلی	非常に				
44082	 خیلی 	خیلی	非常に				
46070	 خیلی 	خیلی	非常に				
49004	 خیلی 	خیلی	非常に				
50003	 خیلی 	خیلی	非常に				
50015	 خیلی 	خیلی	非常に				
50018	 خیلی 	خیلی	非常に				
50020	 خیلی 	خیلی	非常に				
50022	 خیلی 	خیلی	非常に				
50027	 خیلی 	خیلی	非常に				
51009	 خیلی 	خیلی	非常に				
53054	 خیلی 	خیلی	非常に				
53077	 خیلی 	خیلی	非常に				
53111	 خیلی 	خیلی	非常に				
54008	 خیلی 	خیلی	非常に				
54012	 خیلی 	خیلی	非常に				
55005	 خیلی 	خیلی	非常に				
57014	 خیلی 	خیلی	非常に				
57029	 خیلی 	خیلی	非常に				
57037	 خیلی 	خیلی	非常に				
59036	 خیلی 	خیلی	非常に				
59036	 خیلی 	خیلی	非常に				
59045	 خیلی 	خیلی	非常に				
62025	 خیلی 	خیلی	非常に				
63012	 خیلی 	خیلی	非常に				
63028	 خیلی 	خیلی	非常に				
63029	 خیلی 	خیلی	非常に				
64007	 خیلی 	خیلی	非常に				
64008	 خیلی 	خیلی	非常に				
64011	 خیلی 	خیلی	非常に				
65005	 خیلی 	خیلی	非常に				
65006	 خیلی 	خیلی	非常に				
66009	 خیلی 	خیلی	非常に				
67015	 خیلی 	خیلی	非常に				
71002	 خیلی 	خیلی	非常に				
71003	 خیلی 	خیلی	非常に				
71010	 خیلی 	خیلی	非常に				
71016	 خیلی 	خیلی	非常に				
44047	 اِنقد 	آنقدر	非常に…ので				
44031	 انقدر 	آنقدر	非常に…ので				
62026	 انقدر 	آنقدر	非常に…ので				
62029	 انقدر 	آنقدر	非常に…ので				
62030	 انقدر 	آنقدر	非常に…ので				
40032	 اونقدر 	آنقدر	非常に…ので				
47042	 لومی 	لوم	非難				
37043	 پرواز 	پرواز	飛行				
58038	 پرواز 	پرواز	飛行				
58041	 پرواز 	پرواز	飛行				
59066	 پرواز 	پرواز	飛行				
32064	 دم 	دم	尾				
58034	 بخندی 	خندیدن	微笑む				
58037	 بخندی 	خندیدن	微笑む				
61024	 خندید 	خندیدن	微笑む				
31024	 میخنده 	خندیدن	微笑む				
31025	 میخنده 	خندیدن	微笑む				
34001	 خوشگل 	خوشگل	美しい				
43008	 خوشگل 	خوشگل	美しい				
50018	 خوشگل 	خوشگل	美しい				
71014	 خوشگل 	خوشگل	美しい				
71015	 خوشگل 	خوشگل	美しい				
32025	 زیبا 	زیبا	美しい				
35001	 زیبا 	زیبا	美しい				
35002	 زیبا 	زیبا	美しい				
50052	 زیبا 	زیبا	美しい				
43008	 قشنگ 	قشنگ	美しい				
46058	 قشنگ 	قشنگ	美しい				
49004	 قشنگ 	قشنگ	美しい				
50015	 قشنگ 	قشنگ	美しい				
53069	 قشنگ 	قشنگ	美しい				
44087	 احتیاج 	احتیاج	必要				
37007	 حاجت 	حاجت	必要				
37009	 حاجت 	حاجت	必要				
47026	 لازم 	لازم	必要な				
59075	 لازم 	لازم	必要な				
59076	 لازم 	لازم	必要な				
47025	 نشانه 	نشانه	標的				
33002	 عنوان 	عنوان	表題				
35004	 اظهار 	اظهار	表明				
56007	 عرض	عرض	表明				
46013	 عرض 	عرض	表明				
48001	 عرض 	عرض	表明				
67017	 عرض 	عرض	表明				
67017	 عرض 	عرض	表明				
67022	 عرض 	عرض	表明				
67024	 عرض 	عرض	表明				
67028	 عرض 	عرض	表明				
66001	 عرض 	عرض	表明				
51003	 عرضه 	عرضه	表明				
65008	 بیمارستان 	بیمارستان	病院				
65008	 بیمارستان 	بیمارستان	病院				
40025	 بیماری 	بیمار	病気の				
50027	 مریض 	مریض	病気の				
70001	 مریض 	مریض	病気の				
41047	 مریض 	مریض	病気の				
31013	 فقیر 	فقیر	貧しい				
44001	 فقیر 	فقیر	貧しい				
44079	 فقیر 	فقیر	貧しい				
44082	 فقیر 	فقیر	貧しい				
44084	 فقیر 	فقیر	貧しい				
54002	 فقیر 	فقیر	貧しい				
64002	 فقیر 	فقیر	貧しい				
64014	 فقیر 	فقیر	貧しい				
44070	 فقیری 	فقیر	貧しい				
44083	 فقارت 	فقیری	貧乏				
32005	 قلقلک 	غلقلک	瓶・壺・盆（びん・つぼ・ぼん）				
32006	 قلقلک 	غلقلک	瓶・壺・盆（びん・つぼ・ぼん）				
32053	 قلقلک 	غلقلک	瓶・壺・盆（びん・つぼ・ぼん）				
44043	 بدبختی 	بدبختی	不運				
32003	 بدبخت 	بدبخت	不運な				
32004	 بدبخت 	بدبخت	不運な				
32004	 بدبخت 	بدبخت	不運な				
32038	 بدبخت 	بدبخت	不運な				
32050	 بدبخت 	بدبخت	不運な				
42013	 بدبخت 	بدبخت	不運な				
42015	 بدبخت 	بدبخت	不運な				
54013	 بدبخت 	بدبخت	不運な				
43003	 شومی 	شومی	不吉				
54017	 دنگ 	دنگ	不動産の六分の一				
63004	 شکایت 	شکایت	不平				
47008	 شکایت 	شکایت	不平				
47009	 شکایت 	شکایت	不平				
65011	 گلگی 	گلگی	不平				
59004	 نامشروع 	نامشروع	不法の				
59005	 نامشروع 	نامشروع	不法の				
54014	 ا 	ا	不明				
57043	 ا 	ا	不明				
45032	 ت 	ت	不明				
67015	 توارزو 	توارزو	不明				
32031	 حرفبر 	حرفبر	不明				
58032	 د 	د	不明				
58045	 د 	د	不明				
55007	 دفهعصبانی 	دفهعصبانی	不明				
59058	 دولولون 	دولولون	不明				
59058	 دیلیلین 	دیلیلین	不明				
62013	 رات 	رات	不明				
62016	 رات 	رات	不明				
66011	 سرتر 	سرتر	不明				
66020	 سرتر 	سرتر	不明				
52005	 فک 	فک	不明				
59053	 کل 	کل	不明				
59059	 کل 	کل	不明				
53117	 لالالا 	لالالا	不明				
67016	 لاونیم 	لاونیم	不明				
58054	 موراخ 	موراخ	不明				
44015	 میرونه 	میرونه	不明				
63035	 هواسشونو 	هواسشونو	不明				
59078	 یجا 	یجا	不明				
37005	 لایموت 	لایموت	不滅の				
44012	 ناراختی 	ناراحتی	不愉快				
68010	 ناراختی 	ناراحتی	不愉快				
31002	 شوهر 	شوهر	夫				
32064	 شوهر 	شوهر	夫				
41041	 شوهر 	شوهر	夫				
44088	 شوهر 	شوهر	夫				
46065	 شوهر 	شوهر	夫				
47045	 شوهر 	شوهر	夫				
56019	 شوهر 	شوهر	夫				
41039	 شوهره 	شوهر	夫				
32020	 خانم 	خانم	婦人				
32029	 خانم 	خانم	婦人				
32039	 خانم 	خانم	婦人				
32039	 خانم 	خانم	婦人				
32062	 خانم 	خانم	婦人				
32062	 خانم 	خانم	婦人				
32063	 خانم 	خانم	婦人				
32064	 خانم 	خانم	婦人				
32064	 خانم 	خانم	婦人				
32064	 خانم 	خانم	婦人				
44012	 خانم 	خانم	婦人				
44014	 خانم 	خانم	婦人				
44016	 خانم 	خانم	婦人				
44018	 خانم 	خانم	婦人				
44038	 خانم 	خانم	婦人				
44069	 خانم 	خانم	婦人				
44078	 خانم 	خانم	婦人				
44088	 خانم 	خانم	婦人				
67011	 خانم 	خانم	婦人				
71005	 خانم 	خانم	婦人				
